ticker,exchange,name,product_type,size,price_tick,long_margin_rate,short_margin_rate,max_market_order_volume,min_market_order_volume,max_limit_order_volume,min_limit_order_volume,delivery_year,delivery_month
IO2308-C-4450,CFFEX,IO2308-C-4450,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,1,20,1,2023,8
IO2406-P-4500,CFFEX,IO2406-P-4500,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,1,20,1,2024,6
IO2310-P-4450,CFFEX,IO2310-P-4450,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,1,20,1,2023,10
ss2406,SHFE,ss2406,Futures,5,5.0,0.2,0.2,30,1,500,1,2024,6
wr2406,SHFE,wr2406,Futures,10,1.0,0.25,0.25,30,1,500,1,2024,6
zn2406,SHFE,zn2406,Futures,5,5.0,0.16,0.16,30,1,500,1,2024,6
ag2406,SHFE,白银2406,Futures,15,1.0,0.19,0.19,30,1,500,1,2024,6
fu2405,SHFE,fu2405,Futures,10,1.0,0.16999999999999998,0.16999999999999998,30,1,500,1,2024,5
lu2405,INE,lu2405,Futures,10,1.0,0.16999999999999998,0.16999999999999998,30,1,500,1,2024,5
sc2405,INE,sc2405,Futures,1000,0.1,0.16999999999999998,0.16999999999999998,30,1,500,1,2024,5
wr2404,SHFE,wr2404,Futures,10,1.0,0.25,0.25,30,1,500,1,2024,4
zn2404,SHFE,zn2404,Futures,5,5.0,0.16,0.16,30,1,500,1,2024,4
IC2312,CFFEX,中证500期货2312,Futures,200,0.2,0.16999999999999998,0.16999999999999998,0,0,20,1,2023,12
IF2312,CFFEX,股指2312,Futures,300,0.2,0.15,0.15,0,0,20,1,2023,12
IH2312,CFFEX,上证50期货2312,Futures,300,0.2,0.15,0.15,0,0,20,1,2023,12
IM2312,CFFEX,中证1000股指期货2312,Futures,200,0.2,0.15,0.15,0,0,20,1,2023,12
b2404,DCE,豆二2404,Futures,10,1.0,0.15,0.15,0,0,1000,1,2024,4
bb2404,DCE,胶合板2404,Futures,500,0.05,0.45,0.45,0,0,1000,1,2024,4
fb2404,DCE,纤维板2404,Futures,10,0.5,0.25,0.25,0,0,1000,1,2024,4
i2404,DCE,铁矿石2404,Futures,100,0.5,0.19,0.19,0,0,1000,1,2024,4
j2404,DCE,焦炭2404,Futures,100,0.5,0.26,0.26,0,0,500,1,2024,4
jm2404,DCE,焦煤2404,Futures,60,0.5,0.26,0.26,0,0,1000,1,2024,4
l2404,DCE,聚乙烯2404,Futures,5,1.0,0.18,0.18,0,0,1000,1,2024,4
p2404,DCE,棕榈油2404,Futures,10,2.0,0.16999999999999998,0.16999999999999998,0,0,1000,1,2024,4
pp2404,DCE,聚丙烯2404,Futures,5,1.0,0.18,0.18,0,0,1000,1,2024,4
rr2404,DCE,粳米2404,Futures,10,1.0,0.12,0.12,0,0,1000,1,2024,4
v2404,DCE,聚氯乙烯2404,Futures,5,1.0,0.18,0.18,0,0,1000,1,2024,4
eb2405,DCE,苯乙烯2405,Futures,5,1.0,0.19,0.19,0,0,1000,1,2024,5
eg2405,DCE,乙二醇2405,Futures,10,1.0,0.18,0.18,0,0,1000,1,2024,5
jd2405,DCE,鸡蛋2405,Futures,10,1.0,0.15,0.15,0,0,300,1,2024,5
lh2405,DCE,生猪2405,Futures,16,5.0,0.19,0.19,0,0,50,1,2024,5
pg2405,DCE,液化石油气2405,Futures,20,1.0,0.18,0.18,0,0,1000,1,2024,5
al2310C20400,SHFE,al2310C20400,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
al2310P20400,SHFE,al2310P20400,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
al2312C20200,SHFE,al2312C20200,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,11
al2312P20200,SHFE,al2312P20200,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,11
sc2309C690,INE,sc2309C690,Options,1000,0.05,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
sc2309C700,INE,sc2309C700,Options,1000,0.05,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
sc2309P690,INE,sc2309P690,Options,1000,0.05,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
sc2309P700,INE,sc2309P700,Options,1000,0.05,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
sc2310C690,INE,sc2310C690,Options,1000,0.05,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
sc2310P690,INE,sc2310P690,Options,1000,0.05,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2312C77000,SHFE,cu2312C77000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,11
cu2312P77000,SHFE,cu2312P77000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,11
cu2401C77000,SHFE,cu2401C77000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
cu2401P77000,SHFE,cu2401P77000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
zn2309C23000,SHFE,zn2309C23000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
zn2309C23200,SHFE,zn2309C23200,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
zn2309P23000,SHFE,zn2309P23000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
zn2309P23200,SHFE,zn2309P23200,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
zn2310C22800,SHFE,zn2310C22800,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310C23000,SHFE,zn2310C23000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P22800,SHFE,zn2310P22800,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P23000,SHFE,zn2310P23000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2311C22800,SHFE,zn2311C22800,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,10
zn2311C23000,SHFE,zn2311C23000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,10
zn2311P22800,SHFE,zn2311P22800,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,10
zn2311P23000,SHFE,zn2311P23000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,10
IO2309-P-3100,CFFEX,IO2309-P-3100,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-3100,CFFEX,IO2309-C-3100,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-7000,CFFEX,MO2309-P-7000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-6800,CFFEX,MO2309-P-6800,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-6600,CFFEX,MO2309-P-6600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-6000,CFFEX,MO2309-P-6000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-6200,CFFEX,MO2309-C-6200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-5800,CFFEX,MO2309-C-5800,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-6800,CFFEX,MO2309-C-6800,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-6200,CFFEX,MO2309-P-6200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-6400,CFFEX,MO2309-C-6400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-6400,CFFEX,MO2309-P-6400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-3200,CFFEX,IO2309-C-3200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-3200,CFFEX,IO2309-P-3200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-4000,CFFEX,IO2309-P-4000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-4400,CFFEX,IO2309-P-4400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-4000,CFFEX,IO2309-C-4000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-3700,CFFEX,IO2309-C-3700,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-3700,CFFEX,IO2309-P-3700,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-3900,CFFEX,IO2309-C-3900,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-4300,CFFEX,IO2309-P-4300,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-3600,CFFEX,IO2309-P-3600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-4300,CFFEX,IO2309-C-4300,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-3800,CFFEX,IO2309-P-3800,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-3900,CFFEX,IO2309-P-3900,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-3800,CFFEX,IO2309-C-3800,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-3500,CFFEX,IO2309-P-3500,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-4200,CFFEX,IO2309-P-4200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-3600,CFFEX,IO2309-C-3600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-4100,CFFEX,IO2309-P-4100,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-4100,CFFEX,IO2309-C-4100,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-4200,CFFEX,IO2309-C-4200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-5200,CFFEX,MO2309-P-5200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-5200,CFFEX,MO2309-C-5200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-3400,CFFEX,IO2309-C-3400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-3400,CFFEX,IO2309-P-3400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-5600,CFFEX,MO2309-P-5600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-5600,CFFEX,MO2309-C-5600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-3300,CFFEX,IO2309-C-3300,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-P-3300,CFFEX,IO2309-P-3300,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-4400,CFFEX,IO2309-C-4400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
IO2309-C-3500,CFFEX,IO2309-C-3500,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-6600,CFFEX,MO2309-C-6600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-7000,CFFEX,MO2309-C-7000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-6000,CFFEX,MO2309-C-6000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-7200,CFFEX,MO2309-P-7200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-5800,CFFEX,MO2309-P-5800,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-7200,CFFEX,MO2309-C-7200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-7400,CFFEX,MO2309-C-7400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-7400,CFFEX,MO2309-P-7400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
ru2309P12000,SHFE,ru2309P12000,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P12250,SHFE,ru2309P12250,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P12500,SHFE,ru2309P12500,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P12750,SHFE,ru2309P12750,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P13000,SHFE,ru2309P13000,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P13250,SHFE,ru2309P13250,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P13500,SHFE,ru2309P13500,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P13750,SHFE,ru2309P13750,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P14000,SHFE,ru2309P14000,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
MO2309-P-5400,CFFEX,MO2309-P-5400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-C-5400,CFFEX,MO2309-C-5400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
ru2309C10750,SHFE,ru2309C10750,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C11000,SHFE,ru2309C11000,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C11250,SHFE,ru2309C11250,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C11500,SHFE,ru2309C11500,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C11750,SHFE,ru2309C11750,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C12000,SHFE,ru2309C12000,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C12250,SHFE,ru2309C12250,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C12500,SHFE,ru2309C12500,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C12750,SHFE,ru2309C12750,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C13000,SHFE,ru2309C13000,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C13250,SHFE,ru2309C13250,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C13500,SHFE,ru2309C13500,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C13750,SHFE,ru2309C13750,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309C14000,SHFE,ru2309C14000,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P10750,SHFE,ru2309P10750,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P11000,SHFE,ru2309P11000,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P11250,SHFE,ru2309P11250,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P11500,SHFE,ru2309P11500,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P11750,SHFE,ru2309P11750,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
MO2309-C-7600,CFFEX,MO2309-C-7600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
MO2309-P-7600,CFFEX,MO2309-P-7600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,9
ru2309C14750,SHFE,ru2309C14750,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2309P14750,SHFE,ru2309P14750,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2310C4550,SHFE,rb2310C4550,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310C4600,SHFE,rb2310C4600,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310C4650,SHFE,rb2310C4650,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3300,SHFE,rb2310P3300,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310C4750,SHFE,rb2310C4750,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P4750,SHFE,rb2310P4750,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
IO2312-C-4400,CFFEX,IO2312-C-4400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-C-3600,CFFEX,IO2312-C-3600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-C-3500,CFFEX,IO2312-C-3500,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-C-3700,CFFEX,IO2312-C-3700,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-4400,CFFEX,IO2312-P-4400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-C-4300,CFFEX,IO2312-C-4300,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-C-4200,CFFEX,IO2312-C-4200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-4200,CFFEX,IO2312-P-4200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-4300,CFFEX,IO2312-P-4300,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-3500,CFFEX,IO2312-P-3500,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-C-3900,CFFEX,IO2312-C-3900,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-C-3800,CFFEX,IO2312-C-3800,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
rb2310P3350,SHFE,rb2310P3350,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3400,SHFE,rb2310P3400,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3450,SHFE,rb2310P3450,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3500,SHFE,rb2310P3500,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3550,SHFE,rb2310P3550,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3600,SHFE,rb2310P3600,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3650,SHFE,rb2310P3650,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3700,SHFE,rb2310P3700,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3750,SHFE,rb2310P3750,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3800,SHFE,rb2310P3800,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3850,SHFE,rb2310P3850,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3900,SHFE,rb2310P3900,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P3950,SHFE,rb2310P3950,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P4000,SHFE,rb2310P4000,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P4050,SHFE,rb2310P4050,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P4100,SHFE,rb2310P4100,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
MO2312-P-5400,CFFEX,MO2312-P-5400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-C-5400,CFFEX,MO2312-C-5400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
rb2310C4700,SHFE,rb2310C4700,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P4700,SHFE,rb2310P4700,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
MO2312-P-6200,CFFEX,MO2312-P-6200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-P-6400,CFFEX,MO2312-P-6400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-P-6000,CFFEX,MO2312-P-6000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-C-7200,CFFEX,MO2312-C-7200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-C-4000,CFFEX,IO2312-C-4000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-C-4100,CFFEX,IO2312-C-4100,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-3700,CFFEX,IO2312-P-3700,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-3900,CFFEX,IO2312-P-3900,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-C-6000,CFFEX,MO2312-C-6000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-P-7000,CFFEX,MO2312-P-7000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
rb2310P4150,SHFE,rb2310P4150,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P4200,SHFE,rb2310P4200,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P4250,SHFE,rb2310P4250,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2310P4300,SHFE,rb2310P4300,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
IO2312-C-3400,CFFEX,IO2312-C-3400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-3400,CFFEX,IO2312-P-3400,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-C-7000,CFFEX,MO2312-C-7000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-3800,CFFEX,IO2312-P-3800,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-4000,CFFEX,IO2312-P-4000,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-4100,CFFEX,IO2312-P-4100,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-C-6600,CFFEX,MO2312-C-6600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-P-7200,CFFEX,MO2312-P-7200,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-P-5800,CFFEX,MO2312-P-5800,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
MO2312-P-6600,CFFEX,MO2312-P-6600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
IO2312-P-3600,CFFEX,IO2312-P-3600,Unknown,100,0.2,1.7976931348623157e+308,1.7976931348623157e+308,0,0,20,1,2023,12
